index,cop,day,fname,by,Ok?,remarks
4826,57_6A,7,57_6A_7,RL,0,
4835,57_6C,7,57_6C_7,RL,0,
4844,58_1A,7,58_1A_7,RL,0,
4853,58_1B,7,58_1B_7,RL,0,
4862,58_2D,7,58_2D_7,RL,0,
4871,58_3B,7,58_3B_7,RL,0,
4880,58_3C,7,58_3C_7,RL,0,
4889,58_5B,7,58_5B_7,RL,0,
4898,58_5D,7,58_5D_7,RL,0,
4907,58_6A,7,58_6A_7,RL,0,
4916,59_1D,7,59_1D_7,RL,0,
4925,59_2B,7,59_2B_7,RL,0,
4934,59_2C,7,59_2C_7,RL,0,
4943,59_5A,7,59_5A_7,RL,0,
4952,59_5D,7,59_5D_7,RL,0,
4961,60_1A,7,60_1A_7,RL,0,
4970,60_2B,7,60_2B_7,RL,0,
4979,60_2D,7,60_2D_7,RL,0,
4988,60_3A,7,60_3A_7,RL,0,
4997,60_3D,7,60_3D_7,RL,0,
5006,60_4C,7,60_4C_7,RL,0,
5015,61_1A,7,61_1A_7,RL,0,
5024,61_1B,7,61_1B_7,RL,0,
5033,61_1D,7,61_1D_7,RL,0,
5042,61_2A,7,61_2A_7,RL,0,
5051,61_2C,7,61_2C_7,RL,0,
5060,61_2D,7,61_2D_7,RL,0,
5069,61_3B,7,61_3B_7,RL,0,
5078,61_4A,7,61_4A_7,RL,0,
5087,61_4B,7,61_4B_7,RL,0,
5096,61_5B,7,61_5B_7,RL,0,
5105,61_5C,7,61_5C_7,RL,0,
5114,61_6A,7,61_6A_7,RL,1,?
5123,61_6B,7,61_6B_7,RL,0,
5132,62_1A,7,62_1A_7,RL,0,
5141,62_2B,7,62_2B_7,RL,0,
5150,62_3C,7,62_3C_7,RL,0,
5159,62_4B,7,62_4B_7,RL,0,
5168,62_4C,7,62_4C_7,RL,0,
5177,62_4D,7,62_4D_7,RL,0,
5186,62_5D,7,62_5D_7,RL,0,
5195,63_1C,7,63_1C_7,RL,0,
5204,63_3B,7,63_3B_7,RL,0,
5213,63_4A,7,63_4A_7,RL,0,
5222,63_4C,7,63_4C_7,RL,0,
5231,63_4D,7,63_4D_7,RL,0,
5240,63_5D,7,63_5D_7,RL,0,
5249,63_6A,7,63_6A_7,RL,0,
5258,63_6C,7,63_6C_7,RL,0,
5267,64_1D,7,64_1D_7,RL,0,
5276,64_2A,7,64_2A_7,RL,0,
5285,64_2D,7,64_2D_7,RL,0,
5294,64_3A,7,64_3A_7,RL,0,
5303,64_4C,7,64_4C_7,RL,0,
5312,64_5B,7,64_5B_7,RL,0,
5321,64_5D,7,64_5D_7,RL,0,
5330,65_1A,7,65_1A_7,RL,0,
5339,65_1C,7,65_1C_7,RL,0,
5348,65_2A,7,65_2A_7,RL,0,
5357,65_4A,7,65_4A_7,RL,0,
5366,65_4D,7,65_4D_7,RL,0,
5375,65_5A,7,65_5A_7,RL,0,
5384,65_6A,7,65_6A_7,RL,1,?
5393,65_6B,7,65_6B_7,RL,0,
5402,65_6C,7,65_6C_7,RL,0,
5411,66_1A,7,66_1A_7,RL,0,
5420,66_2B,7,66_2B_7,RL,0,
5429,66_2C,7,66_2C_7,RL,1,?
5438,66_2D,7,66_2D_7,RL,0,
5447,66_4A,7,66_4A_7,RL,0,
5456,66_4C,7,66_4C_7,RL,1,?
5465,66_5A,7,66_5A_7,RL,0,
5474,66_5B,7,66_5B_7,RL,0,
5483,66_5D,7,66_5D_7,RL,0,
5492,66_6B,7,66_6B_7,RL,0,
5501,66_6C,7,66_6C_7,RL,0,
5510,67_1B,7,67_1B_7,RL,0,
5519,67_1C,7,67_1C_7,RL,0,
5528,67_2B,7,67_2B_7,RL,0,
5537,67_4B,7,67_4B_7,RL,0,
5546,67_5C,7,67_5C_7,RL,0,
5555,67_6B,7,67_6B_7,RL,0,
5564,68_1A,7,68_1A_7,RL,0,
5573,68_2A,7,68_2A_7,RL,0,
5582,68_3A,7,68_3A_7,RL,0,
5591,68_3B,7,68_3B_7,RL,0,
5600,68_5D,7,68_5D_7,RL,0,
5609,68_6C,7,68_6C_7,RL,0,
5618,69_1A,7,69_1A_7,RL,0,
5627,69_1B,7,69_1B_7,RL,0,
5636,69_1D,7,69_1D_7,RL,0,
5645,69_2B,7,69_2B_7,RL,0,
5654,69_2C,7,69_2C_7,RL,0,
5663,69_3B,7,69_3B_7,RL,0,
5672,69_4A,7,69_4A_7,RL,0,
5681,69_4D,7,69_4D_7,RL,0,
5690,69_5B,7,69_5B_7,RL,0,
5699,69_6A,7,69_6A_7,RL,0,
5708,69_6B,7,69_6B_7,RL,0,
5717,69_6C,7,69_6C_7,RL,0,
5726,70_1A,7,70_1A_7,RL,0,
5735,70_1B,7,70_1B_7,RL,0,
5744,70_1D,7,70_1D_7,RL,0,
5753,70_2A,7,70_2A_7,RL,0,
5762,70_2B,7,70_2B_7,RL,0,
5771,70_2D,7,70_2D_7,RL,0,
5780,70_3B,7,70_3B_7,RL,0,
5789,70_4A,7,70_4A_7,RL,0,
5798,70_6D,7,70_6D_7,RL,0,
5807,71_1A,7,71_1A_7,RL,0,
5816,71_1B,7,71_1B_7,RL,0,
5825,71_1C,7,71_1C_7,RL,0,
5834,71_2B,7,71_2B_7,RL,0,
5843,71_2C,7,71_2C_7,RL,0,
5852,71_3A,7,71_3A_7,RL,0,
5861,71_3B,7,71_3B_7,RL,0,
5870,71_3C,7,71_3C_7,RL,0,
5879,71_4B,7,71_4B_7,RL,0,
5888,71_4C,7,71_4C_7,RL,0,
5897,71_4D,7,71_4D_7,RL,0,
5906,72_2B,7,72_2B_7,RL,0,
5915,72_2C,7,72_2C_7,RL,0,
5924,72_3A,7,72_3A_7,RL,0,
5933,72_3B,7,72_3B_7,RL,0,
5942,72_4A,7,72_4A_7,RL,0,
5951,72_4C,7,72_4C_7,RL,0,
5960,72_4D,7,72_4D_7,RL,0,
5969,72_5A,7,72_5A_7,RL,0,
5978,72_5B,7,72_5B_7,RL,0,
5987,72_5C,7,72_5C_7,RL,1,?
5996,72_5D,7,72_5D_7,RL,0,
6005,72_6A,7,72_6A_7,RL,1,?
6014,72_6C,7,72_6C_7,RL,0,
6023,72_6D,7,72_6D_7,RL,0,
6032,73_1B,7,73_1B_7,RL,0,
6041,73_1D,7,73_1D_7,RL,0,
6050,73_2B,7,73_2B_7,RL,0,
6059,73_2D,7,73_2D_7,RL,0,
6068,73_3B,7,73_3B_7,RL,0,
6077,73_4A,7,73_4A_7,RL,0,
6086,73_4C,7,73_4C_7,RL,0,
6095,73_6A,7,73_6A_7,RL,0,
6104,73_6D,7,73_6D_7,RL,0,
6113,74_1B,7,74_1B_7,RL,0,
6122,74_1C,7,74_1C_7,RL,0,
6131,74_2B,7,74_2B_7,RL,0,
6140,74_3A,7,74_3A_7,RL,0,
6149,74_3D,7,74_3D_7,RL,0,
6158,74_4A,7,74_4A_7,RL,0,
6167,74_5D,7,74_5D_7,RL,0,
3,01_1D,9,01_1D_9,RL,0,
12,01_2B,9,01_2B_9,RL,0,
21,01_2C,9,01_2C_9,RL,0,
30,01_3D,9,01_3D_9,RL,0,
39,01_4A,9,01_4A_9,RL,0,
48,01_4D,9,01_4D_9,RL,0,
57,01_6C,9,01_6C_9,RL,0,
66,01_6D,9,01_6D_9,RL,0,
75,02_1C,9,02_1C_9,RL,0,
84,02_3B,9,02_3B_9,RL,0,
93,02_4B,9,02_4B_9,RL,0,
102,02_5A,9,02_5A_9,RL,0,
111,02_5C,9,02_5C_9,RL,0,
120,02_5D,9,02_5D_9,RL,0,
129,03_1C,9,03_1C_9,RL,0,
138,03_1D,9,03_1D_9,RL,0,
147,03_2C,9,03_2C_9,RL,0,
156,03_2D,9,03_2D_9,RL,0,
165,03_4A,9,03_4A_9,RL,0,
174,03_4D,9,03_4D_9,RL,0,
183,03_5D,9,03_5D_9,RL,0,
192,03_6B,9,03_6B_9,RL,0,
201,03_6C,9,03_6C_9,RL,0,
210,03_6D,9,03_6D_9,RL,0,
219,04_1C,9,04_1C_9,RL,0,
228,04_1D,9,04_1D_9,RL,1,?
237,04_2A,9,04_2A_9,RL,0,
246,04_2C,9,04_2C_9,RL,0,
255,04_2D,9,04_2D_9,RL,0,
264,04_3A,9,04_3A_9,RL,0,
273,04_3C,9,04_3C_9,RL,0,
282,04_4A,9,04_4A_9,RL,1,?
291,04_5B,9,04_5B_9,RL,0,
300,04_5C,9,04_5C_9,RL,0,
309,04_5D,9,04_5D_9,RL,0,
318,04_6A,9,04_6A_9,RL,0,
327,04_6B,9,04_6B_9,RL,0,
336,04_6D,9,04_6D_9,RL,0,
345,05_1D,9,05_1D_9,RL,0,
354,05_2C,9,05_2C_9,RL,0,
363,05_2D,9,05_2D_9,RL,0,
372,05_3B,9,05_3B_9,RL,0,
381,05_4B,9,05_4B_9,RL,0,
390,05_4D,9,05_4D_9,RL,0,
399,05_5C,9,05_5C_9,RL,0,
408,05_6B,9,05_6B_9,RL,0,
417,05_6C,9,05_6C_9,RL,0,
426,06_1A,9,06_1A_9,RL,0,
435,06_1B,9,06_1B_9,RL,0,
444,06_1C,9,06_1C_9,RL,0,
453,06_2A,9,06_2A_9,RL,0,
462,06_2D,9,06_2D_9,RL,0,
471,06_3A,9,06_3A_9,RL,0,
480,06_3B,9,06_3B_9,RL,0,
489,06_3C,9,06_3C_9,RL,0,
498,06_4A,9,06_4A_9,RL,0,
507,06_5A,9,06_5A_9,RL,0,
516,06_5C,9,06_5C_9,RL,0,
525,06_6A,9,06_6A_9,RL,0,
534,06_6B,9,06_6B_9,RL,0,
543,06_6C,9,06_6C_9,RL,0,
552,06_6D,9,06_6D_9,RL,0,
561,07_1A,9,07_1A_9,RL,0,
570,07_1D,9,07_1D_9,RL,0,
579,07_2A,9,07_2A_9,RL,0,
588,07_2B,9,07_2B_9,RL,0,
597,07_2D,9,07_2D_9,RL,0,
606,07_3B,9,07_3B_9,RL,0,
615,07_3C,9,07_3C_9,RL,0,
624,07_3D,9,07_3D_9,RL,0,
633,07_4D,9,07_4D_9,RL,0,
642,07_5B,9,07_5B_9,RL,0,
651,07_5C,9,07_5C_9,RL,0,
660,07_6A,9,07_6A_9,RL,0,
669,07_6B,9,07_6B_9,RL,0,
678,07_6D,9,07_6D_9,RL,0,
687,08_1D,9,08_1D_9,RL,0,
696,08_2A,9,08_2A_9,RL,0,
705,08_2C,9,08_2C_9,RL,0,
714,08_2D,9,08_2D_9,RL,0,
723,08_3B,9,08_3B_9,RL,0,
732,08_3D,9,08_3D_9,RL,0,
741,08_5B,9,08_5B_9,RL,0,
750,08_5C,9,08_5C_9,RL,0,
759,08_5D,9,08_5D_9,RL,0,
768,08_6C,9,08_6C_9,RL,0,
777,09_1B,9,09_1B_9,RL,0,
786,09_1C,9,09_1C_9,RL,0,
795,09_1D,9,09_1D_9,RL,0,
804,09_2B,9,09_2B_9,RL,0,
813,09_2D,9,09_2D_9,RL,0,
822,09_3D,9,09_3D_9,RL,0,
831,09_4A,9,09_4A_9,RL,0,
840,09_4B,9,09_4B_9,RL,0,
849,09_4D,9,09_4D_9,RL,0,
858,09_5D,9,09_5D_9,RL,0,
867,09_6B,9,09_6B_9,RL,0,
876,09_6C,9,09_6C_9,RL,0,
885,09_6D,9,09_6D_9,RL,0,
894,10_1C,9,10_1C_9,RL,0,
903,10_1D,9,10_1D_9,RL,0,
912,10_2A,9,10_2A_9,RL,0,
921,10_2C,9,10_2C_9,RL,0,
930,10_2D,9,10_2D_9,RL,0,
939,10_3B,9,10_3B_9,RL,0,
948,10_4C,9,10_4C_9,RL,0,
957,10_5C,9,10_5C_9,RL,0,
966,10_6B,9,10_6B_9,RL,0,
975,10_6D,9,10_6D_9,RL,0,
984,11_1C,9,11_1C_9,RL,0,
993,11_1D,9,11_1D_9,RL,0,
1002,11_2A,9,11_2A_9,RL,0,
1011,11_2C,9,11_2C_9,RL,0,
1020,11_4A,9,11_4A_9,RL,0,
1029,11_4B,9,11_4B_9,RL,0,
1038,11_5B,9,11_5B_9,RL,0,
1047,11_6C,9,11_6C_9,RL,0,
1056,11_6D,9,11_6D_9,RL,0,
1065,12_3C,9,12_3C_9,RL,0,
1074,12_4B,9,12_4B_9,RL,0,
1083,12_5D,9,12_5D_9,RL,0,
1092,12_6C,9,12_6C_9,RL,0,
1101,12_6D,9,12_6D_9,RL,0,
1110,13_1A,9,13_1A_9,RL,0,
1119,13_1B,9,13_1B_9,RL,0,
1128,13_1C,9,13_1C_9,RL,0,
1137,13_1D,9,13_1D_9,RL,0,
1146,13_2B,9,13_2B_9,RL,0,
1155,13_3C,9,13_3C_9,RL,0,
1164,13_3D,9,13_3D_9,RL,0,
1173,13_4A,9,13_4A_9,RL,0,
1182,13_5B,9,13_5B_9,RL,0,
1191,13_6A,9,13_6A_9,RL,0,
1200,13_6D,9,13_6D_9,RL,1,?
1209,14_2A,9,14_2A_9,RL,0,
1218,14_2B,9,14_2B_9,RL,0,
1227,14_3A,9,14_3A_9,RL,0,
1236,14_3D,9,14_3D_9,RL,0,
1245,14_4A,9,14_4A_9,RL,0,
1254,14_4B,9,14_4B_9,RL,0,
1263,14_4D,9,14_4D_9,RL,0,
1272,14_5C,9,14_5C_9,RL,0,
1281,14_6C,9,14_6C_9,RL,0,
1290,15_1A,9,15_1A_9,RL,0,
1299,15_1C,9,15_1C_9,RL,0,
1308,15_2A,9,15_2A_9,RL,0,
1317,15_2C,9,15_2C_9,RL,0,
1326,15_2D,9,15_2D_9,RL,0,
1335,15_4A,9,15_4A_9,RL,0,
1344,15_5B,9,15_5B_9,RL,0,
1353,15_5D,9,15_5D_9,RL,0,
1362,15_6D,9,15_6D_9,RL,0,
1371,16_4B,9,16_4B_9,RL,0,
1380,16_5A,9,16_5A_9,RL,0,
1389,17_1D,9,17_1D_9,RL,0,
1398,17_2B,9,17_2B_9,RL,0,
1407,18_4A,9,18_4A_9,,,
1416,18_5B,9,18_5B_9,,,
1425,18_5D,9,18_5D_9,,,
1434,18_6C,9,18_6C_9,,,
1443,19_1A,9,19_1A_9,RL,0,
1452,19_1D,9,19_1D_9,RL,0,
1461,19_2A,9,19_2A_9,RL,0,
1470,19_3A,9,19_3A_9,RL,0,
1479,20_5B,9,20_5B_9,RL,0,
1488,20_6A,9,20_6A_9,RL,0,
1497,20_6B,9,20_6B_9,RL,0,
1506,21_1D,9,21_1D_9,RL,0,
1515,21_2B,9,21_2B_9,RL,0,
1524,21_3A,9,21_3A_9,RL,0,
1533,21_4A,9,21_4A_9,RL,0,
1542,21_4B,9,21_4B_9,RL,0,
1551,21_4C,9,21_4C_9,RL,0,
1560,21_4D,9,21_4D_9,RL,0,
1569,21_5C,9,21_5C_9,RL,0,
1578,21_5D,9,21_5D_9,RL,0,
1587,21_6A,9,21_6A_9,RL,0,
1596,21_6B,9,21_6B_9,RL,0,
1605,21_6C,9,21_6C_9,RL,0,
1614,22_1A,9,22_1A_9,RL,0,
1623,22_1B,9,22_1B_9,RL,0,
1632,22_1D,9,22_1D_9,RL,0,
1641,22_2A,9,22_2A_9,RL,0,
1650,22_2B,9,22_2B_9,RL,0,
1659,22_2D,9,22_2D_9,RL,0,
1668,22_3A,9,22_3A_9,RL,0,
1677,22_4B,9,22_4B_9,RL,0,
1686,22_5D,9,22_5D_9,RL,0,
1695,22_6B,9,22_6B_9,RL,0,
1704,22_6C,9,22_6C_9,RL,0,
1713,22_6D,9,22_6D_9,RL,0,
1722,23_1B,9,23_1B_9,RL,0,
1731,23_1C,9,23_1C_9,RL,0,
1740,23_2A,9,23_2A_9,RL,0,
1749,23_2C,9,23_2C_9,RL,0,
1758,23_2D,9,23_2D_9,RL,0,
1767,23_3A,9,23_3A_9,RL,0,
1776,23_3B,9,23_3B_9,RL,0,
1785,23_4A,9,23_4A_9,RL,0,
1794,23_4C,9,23_4C_9,RL,0,
1803,23_4D,9,23_4D_9,RL,0,
1812,23_5A,9,23_5A_9,RL,0,
1821,23_5B,9,23_5B_9,RL,0,
1830,23_5C,9,23_5C_9,RL,0,
1839,23_5D,9,23_5D_9,RL,0,
1848,23_6A,9,23_6A_9,RL,0,
1857,23_6B,9,23_6B_9,RL,0,
1866,24_1B,9,24_1B_9,RL,0,
1875,24_1C,9,24_1C_9,RL,0,
1884,24_2B,9,24_2B_9,RL,0,
1893,24_2C,9,24_2C_9,RL,0,
1902,24_3C,9,24_3C_9,RL,0,
1911,24_3D,9,24_3D_9,RL,0,
1920,24_4C,9,24_4C_9,RL,0,
1929,24_4D,9,24_4D_9,RL,0,
1938,24_5A,9,24_5A_9,RL,0,
1947,24_5B,9,24_5B_9,RL,0,
1956,24_6B,9,24_6B_9,RL,0,
1965,24_6C,9,24_6C_9,RL,0,
1974,25_1A,9,25_1A_9,RL,0,
1983,25_2A,9,25_2A_9,RL,0,
1992,25_3A,9,25_3A_9,RL,0,
2001,25_3B,9,25_3B_9,RL,0,
2010,25_3D,9,25_3D_9,RL,0,
2019,25_4A,9,25_4A_9,RL,0,
2028,25_4C,9,25_4C_9,RL,0,
2037,25_4D,9,25_4D_9,RL,0,
2046,25_5A,9,25_5A_9,RL,0,
2055,25_5B,9,25_5B_9,RL,1,?
2064,25_5D,9,25_5D_9,RL,0,
2073,25_6B,9,25_6B_9,RL,0,
2082,25_6D,9,25_6D_9,RL,0,
2091,26_1A,9,26_1A_9,RL,0,
2100,26_1B,9,26_1B_9,RL,0,
2109,26_2A,9,26_2A_9,RL,0,
2118,26_2C,9,26_2C_9,RL,0,
2127,26_3A,9,26_3A_9,RL,0,
2136,26_3B,9,26_3B_9,RL,0,
2145,26_3C,9,26_3C_9,RL,0,
2154,26_4A,9,26_4A_9,RL,0,
2163,26_4B,9,26_4B_9,RL,0,
2172,26_4D,9,26_4D_9,RL,0,
2181,26_5A,9,26_5A_9,RL,0,
2190,26_5D,9,26_5D_9,RL,0,
2199,26_6A,9,26_6A_9,RL,0,
2208,26_6B,9,26_6B_9,RL,0,
2217,26_6C,9,26_6C_9,RL,0,
2226,27_1B,9,27_1B_9,RL,1,?
2235,27_1C,9,27_1C_9,RL,0,
2244,27_1D,9,27_1D_9,RL,0,
2253,27_2D,9,27_2D_9,RL,0,
2262,27_4B,9,27_4B_9,RL,0,
2271,27_4D,9,27_4D_9,RL,0,
2280,27_5B,9,27_5B_9,RL,0,
2289,27_5C,9,27_5C_9,RL,0,
2298,27_6A,9,27_6A_9,RL,0,
2307,27_6C,9,27_6C_9,RL,0,
2316,28_3B,9,28_3B_9,RL,0,
2325,28_3C,9,28_3C_9,RL,0,
2334,28_4A,9,28_4A_9,RL,0,
2343,28_5B,9,28_5B_9,RL,0,
2352,28_6A,9,28_6A_9,RL,0,
2361,28_6C,9,28_6C_9,RL,0,
2370,29_1A,9,29_1A_9,RL,0,
2379,29_1C,9,29_1C_9,RL,0,
2388,29_2A,9,29_2A_9,RL,0,
2397,29_2C,9,29_2C_9,RL,0,
2406,29_2D,9,29_2D_9,RL,0,
2415,29_3B,9,29_3B_9,RL,0,
2424,29_5B,9,29_5B_9,RL,0,
2433,29_6A,9,29_6A_9,RL,0,
2442,29_6B,9,29_6B_9,RL,0,
2451,29_6D,9,29_6D_9,RL,0,
2460,30_1A,9,30_1A_9,RL,0,
2469,30_2B,9,30_2B_9,RL,0,
2478,30_3B,9,30_3B_9,RL,0,
2487,30_3C,9,30_3C_9,RL,0,
2496,30_3D,9,30_3D_9,RL,0,
2505,30_4D,9,30_4D_9,RL,0,
2514,30_5B,9,30_5B_9,RL,0,
2523,30_5C,9,30_5C_9,RL,0,
2532,30_5D,9,30_5D_9,RL,0,
2541,30_6A,9,30_6A_9,RL,0,
2550,30_6B,9,30_6B_9,RL,0,
2559,30_6C,9,30_6C_9,RL,0,
2568,31_1C,9,31_1C_9,RL,0,
2577,31_2C,9,31_2C_9,RL,0,
2586,31_2D,9,31_2D_9,RL,0,
2595,31_3A,9,31_3A_9,RL,0,
2604,31_3B,9,31_3B_9,RL,0,
2613,31_4B,9,31_4B_9,RL,0,
2622,31_4C,9,31_4C_9,RL,0,
2631,31_5B,9,31_5B_9,RL,0,
2640,31_6C,9,31_6C_9,RL,0,
2649,31_6D,9,31_6D_9,RL,0,
2658,32_1A,9,32_1A_9,RL,0,
2667,32_1C,9,32_1C_9,RL,0,
2676,32_1D,9,32_1D_9,RL,0,
2685,32_2A,9,32_2A_9,RL,0,
2694,32_2B,9,32_2B_9,RL,0,
2703,32_2C,9,32_2C_9,RL,0,
2712,32_2D,9,32_2D_9,RL,0,
2721,32_3A,9,32_3A_9,RL,0,
2730,32_3B,9,32_3B_9,RL,0,
2739,32_4B,9,32_4B_9,RL,0,
2748,32_4C,9,32_4C_9,RL,0,
2757,32_6A,9,32_6A_9,RL,1,?
2766,32_6B,9,32_6B_9,RL,0,
2775,32_6C,9,32_6C_9,RL,0,
2784,33_1A,9,33_1A_9,RL,0,
2793,33_1D,9,33_1D_9,RL,0,
2802,33_2A,9,33_2A_9,RL,0,
2811,33_2B,9,33_2B_9,RL,0,
2820,33_2C,9,33_2C_9,RL,0,
2829,33_2D,9,33_2D_9,RL,0,
2838,33_3A,9,33_3A_9,RL,0,
2847,33_3C,9,33_3C_9,RL,0,
2856,33_4B,9,33_4B_9,RL,0,
2865,33_5A,9,33_5A_9,RL,0,
2874,33_5C,9,33_5C_9,RL,0,
2883,33_5D,9,33_5D_9,RL,0,
2892,33_6A,9,33_6A_9,RL,0,
2901,34_1A,9,34_1A_9,RL,1,?
2910,34_1B,9,34_1B_9,RL,0,
2919,34_1C,9,34_1C_9,RL,0,
2928,34_1D,9,34_1D_9,RL,0,
2937,34_2A,9,34_2A_9,RL,0,
2946,34_2C,9,34_2C_9,RL,0,
2955,34_3A,9,34_3A_9,RL,0,
2964,34_3C,9,34_3C_9,RL,0,
2973,34_4A,9,34_4A_9,RL,0,
2982,34_4B,9,34_4B_9,RL,0,
2991,34_5C,9,34_5C_9,RL,0,
3000,34_5D,9,34_5D_9,RL,0,
3009,34_6A,9,34_6A_9,RL,1,?
3018,34_6B,9,34_6B_9,RL,0,
3027,34_6C,9,34_6C_9,RL,0,
3036,35_1C,9,35_1C_9,RL,0,
3045,35_2A,9,35_2A_9,RL,0,
3054,35_2B,9,35_2B_9,RL,0,
3063,35_2D,9,35_2D_9,RL,0,
3072,35_3B,9,35_3B_9,RL,0,
3081,35_4A,9,35_4A_9,RL,0,
3090,35_4D,9,35_4D_9,RL,0,
3099,35_5A,9,35_5A_9,RL,0,
3108,35_5B,9,35_5B_9,RL,0,
3117,35_5C,9,35_5C_9,RL,0,
3126,35_5D,9,35_5D_9,RL,0,
3135,35_6A,9,35_6A_9,RL,0,
3144,35_6B,9,35_6B_9,RL,0,
3153,35_6C,9,35_6C_9,RL,0,
3162,35_6D,9,35_6D_9,RL,0,
3171,36_1B,9,36_1B_9,RL,0,
3180,36_1D,9,36_1D_9,RL,0,
3189,36_2A,9,36_2A_9,RL,0,
3198,36_2B,9,36_2B_9,RL,0,
3207,36_2D,9,36_2D_9,RL,0,
3216,36_3B,9,36_3B_9,RL,0,
3225,36_4C,9,36_4C_9,RL,0,
3234,36_6A,9,36_6A_9,RL,1,?
3243,37_1A,9,37_1A_9,RL,0,
3252,37_1C,9,37_1C_9,RL,0,
3261,37_1D,9,37_1D_9,RL,0,
3270,37_2A,9,37_2A_9,RL,0,
3279,37_3C,9,37_3C_9,RL,0,
3288,37_4B,9,37_4B_9,RL,0,
3297,37_5C,9,37_5C_9,RL,0,
3306,37_5D,9,37_5D_9,RL,0,
3315,38_1B,9,38_1B_9,RL,0,
3324,38_1C,9,38_1C_9,RL,0,
3333,38_1D,9,38_1D_9,RL,0,
3342,38_2C,9,38_2C_9,RL,0,
3351,38_2D,9,38_2D_9,RL,0,
3360,38_3B,9,38_3B_9,RL,0,
3369,38_3C,9,38_3C_9,RL,0,
3378,38_4D,9,38_4D_9,RL,1,?
3387,38_5A,9,38_5A_9,RL,0,
3396,38_5B,9,38_5B_9,RL,0,
3405,38_5C,9,38_5C_9,RL,0,
3414,38_6A,9,38_6A_9,RL,0,
3423,39_1C,9,39_1C_9,RL,0,
3432,39_2B,9,39_2B_9,RL,0,
3441,39_2C,9,39_2C_9,RL,0,
3450,39_2D,9,39_2D_9,RL,0,
3459,39_5B,9,39_5B_9,RL,0,
3468,39_5D,9,39_5D_9,RL,0,
3477,39_6A,9,39_6A_9,RL,1,?
3486,39_6B,9,39_6B_9,RL,0,
3495,39_6D,9,39_6D_9,RL,0,
3504,40_1A,9,40_1A_9,RL,0,
3513,40_1C,9,40_1C_9,RL,0,
3522,40_1D,9,40_1D_9,RL,0,
3531,40_2A,9,40_2A_9,RL,0,
3540,40_2B,9,40_2B_9,RL,0,
3549,40_2C,9,40_2C_9,RL,0,
3558,40_3C,9,40_3C_9,RL,0,
3567,40_4A,9,40_4A_9,RL,0,
3576,40_4D,9,40_4D_9,RL,0,
3585,40_6D,9,40_6D_9,RL,0,
3594,41_1A,9,41_1A_9,RL,0,
3603,41_1B,9,41_1B_9,RL,0,
3612,41_1D,9,41_1D_9,RL,0,
3621,41_4A,9,41_4A_9,RL,0,
3630,41_5C,9,41_5C_9,RL,0,
3639,41_6C,9,41_6C_9,RL,0,
3648,41_6D,9,41_6D_9,RL,0,
3657,42_1A,9,42_1A_9,RL,0,
3666,42_1C,9,42_1C_9,RL,0,
3675,42_2A,9,42_2A_9,RL,0,
3684,42_2B,9,42_2B_9,RL,0,
3693,42_3A,9,42_3A_9,RL,0,
3702,42_3B,9,42_3B_9,RL,0,
3711,42_3D,9,42_3D_9,RL,0,
3720,42_4B,9,42_4B_9,RL,0,
3729,42_4D,9,42_4D_9,RL,0,
3738,42_5D,9,42_5D_9,RL,0,
3747,42_6A,9,42_6A_9,RL,0,
3756,42_6D,9,42_6D_9,RL,0,
3765,43_1A,9,43_1A_9,RL,0,
3774,43_1B,9,43_1B_9,RL,0,
3783,43_1C,9,43_1C_9,RL,0,
3792,43_2A,9,43_2A_9,RL,0,
3801,43_2D,9,43_2D_9,RL,0,
3810,43_3A,9,43_3A_9,RL,0,
3819,43_3B,9,43_3B_9,RL,0,
3828,43_3C,9,43_3C_9,RL,0,
3837,43_4C,9,43_4C_9,RL,0,
3846,43_4D,9,43_4D_9,RL,0,
3855,43_5B,9,43_5B_9,RL,0,
3864,43_6B,9,43_6B_9,RL,0,
3873,44_1B,9,44_1B_9,RL,1,"Pl.44, Deckel verrutscht, schlecht auszuwerten"
3882,44_1C,9,44_1C_9,RL,1,
3891,44_2B,9,44_2B_9,RL,1,
3900,44_2D,9,44_2D_9,RL,1,
3909,44_3B,9,44_3B_9,RL,1,
3918,44_3C,9,44_3C_9,RL,1,
3927,44_4A,9,44_4A_9,RL,1,
3936,44_4B,9,44_4B_9,RL,1,
3945,44_4C,9,44_4C_9,RL,1,
3954,44_5D,9,44_5D_9,RL,1,
3963,45_1A,9,45_1A_9,RL,0,
3972,45_1B,9,45_1B_9,RL,0,
3981,45_2A,9,45_2A_9,RL,0,
3990,45_3C,9,45_3C_9,RL,0,
3999,45_4A,9,45_4A_9,RL,0,
4008,45_6B,9,45_6B_9,RL,0,
4017,45_6C,9,45_6C_9,RL,0,
4026,45_6D,9,45_6D_9,RL,0,
4035,46_1A,9,46_1A_9,RL,0,
4044,46_3B,9,46_3B_9,RL,0,
4053,46_3D,9,46_3D_9,RL,0,
4062,46_4D,9,46_4D_9,RL,0,
4071,47_1A,9,47_1A_9,RL,0,
4080,47_1C,9,47_1C_9,RL,0,
4089,47_2A,9,47_2A_9,RL,0,
4098,47_2B,9,47_2B_9,RL,0,
4107,47_4C,9,47_4C_9,RL,0,
4116,47_5B,9,47_5B_9,RL,0,
4125,47_5C,9,47_5C_9,RL,0,
4134,47_6B,9,47_6B_9,RL,0,
4143,48_2A,9,48_2A_9,RL,0,
